condition_id,ring number,geology_1,geology_2,geology_3,geology_4,geology_5,geology_6,cutter speed,total thrust,grouting pressure,sync grouting volume,stock solution ratio,foam pressure,expansion rate,dosage,cutter torque,tunneling speed
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.5,34900.0,4.2,7.18,6.0,3.6,0.0,173.1,2220.0,47.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.4,39300.0,3.8,0.41,6.0,3.17,0.0,184.6,1760.0,22.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.5,36500.0,4.8,3.1,6.0,3.48,0.0,173.2,1810.0,31.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.5,35800.0,5.0,3.64,6.0,3.32,0.0,172.6,2100.0,44.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.5,36800.0,3.0,5.46,6.0,3.52,0.0,172.9,1960.0,39.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.4,39500.0,4.35,0.68,6.0,3.52,0.0,184.2,2360.0,63.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.5,35800.0,5.0,3.64,6.0,3.32,0.0,172.6,2100.0,44.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.5,35200.0,4.88,6.36,6.0,3.6,0.0,173.4,2530.0,58.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.5,39400.0,4.4,0.78,6.0,3.6,0.0,185.0,2470.0,56.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.5,34000.0,3.8,9.58,6.0,3.51,0.0,173.7,2300.0,33.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.5,37300.0,4.85,2.97,6.0,3.59,0.0,172.2,2410.0,53.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.5,34000.0,3.8,9.58,6.0,3.51,0.0,173.7,2300.0,33.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.4,39500.0,4.35,0.68,6.0,3.52,0.0,184.2,2360.0,63.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.5,35800.0,4.25,4.02,6.0,3.26,0.0,172.6,1710.0,43.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.5,37300.0,4.85,2.97,6.0,3.59,0.0,172.2,2410.0,53.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.4,39300.0,3.8,0.41,6.0,3.17,0.0,184.6,1760.0,22.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.5,37400.0,4.05,3.02,6.0,3.36,0.0,173.0,1640.0,57.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.5,35800.0,5.0,3.64,6.0,3.32,0.0,172.6,2100.0,44.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.5,35800.0,4.25,4.02,6.0,3.26,0.0,172.6,1710.0,43.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.5,37800.0,4.3,1.98,6.0,3.44,0.0,172.9,2000.0,46.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.5,34500.0,4.08,6.99,6.0,3.34,0.0,172.9,1650.0,35.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.5,37100.0,4.1,2.98,6.0,3.29,0.0,172.5,2150.0,37.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.5,39200.0,4.7,0.63,6.0,3.4,0.0,184.4,2210.0,59.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.5,37100.0,4.1,2.98,6.0,3.29,0.0,172.5,2150.0,37.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.5,35400.0,4.8,3.92,6.0,3.24,0.0,173.2,2170.0,51.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.5,39000.0,4.5,0.82,6.0,3.56,0.0,184.2,2420.0,50.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.4,39300.0,3.8,0.41,6.0,3.17,0.0,184.6,1760.0,22.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.5,35200.0,4.75,5.17,6.0,3.53,0.0,172.3,2430.0,62.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.4,39500.0,4.35,0.68,6.0,3.52,0.0,184.2,2360.0,63.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.5,36800.0,3.0,5.46,6.0,3.52,0.0,172.9,1960.0,39.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.5,37800.0,3.9,1.97,6.0,3.33,0.0,172.4,1900.0,52.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.4,39500.0,4.35,0.68,6.0,3.52,0.0,184.2,2360.0,63.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.5,39400.0,4.4,0.78,6.0,3.6,0.0,185.0,2470.0,56.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.5,35800.0,5.0,3.64,6.0,3.32,0.0,172.6,2100.0,44.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.5,39000.0,4.5,0.82,6.0,3.56,0.0,184.2,2420.0,50.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.5,39000.0,4.5,0.82,6.0,3.56,0.0,184.2,2420.0,50.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.5,37400.0,4.05,3.02,6.0,3.36,0.0,173.0,1640.0,57.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.5,37400.0,4.05,3.02,6.0,3.36,0.0,173.0,1640.0,57.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.5,36400.0,4.65,3.3,6.0,3.29,0.0,172.5,2070.0,42.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.5,34000.0,3.8,9.58,6.0,3.51,0.0,173.7,2300.0,33.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.5,36500.0,3.12,5.56,6.0,3.61,0.0,172.7,2040.0,38.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.5,37800.0,4.3,1.98,6.0,3.44,0.0,172.9,2000.0,46.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.5,35300.0,3.36,8.46,6.0,3.38,0.0,172.9,1690.0,29.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.5,35200.0,4.88,6.36,6.0,3.6,0.0,173.4,2530.0,58.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.5,36500.0,4.8,3.1,6.0,3.48,0.0,173.2,1810.0,31.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.5,37800.0,3.9,1.97,6.0,3.33,0.0,172.4,1900.0,52.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.4,39000.0,4.95,0.58,6.0,3.39,0.0,184.1,2040.0,48.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.5,35300.0,3.36,8.46,6.0,3.38,0.0,172.9,1690.0,29.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.5,37400.0,4.05,3.02,6.0,3.36,0.0,173.0,1640.0,57.0
120,217.0,0.34,0.66,0.0,0.0,0.0,0.0,1.5,37800.0,4.3,1.98,6.0,3.44,0.0,172.9,2000.0,46.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,22700.0,2.44,0.11,6.0,3.5,0.0,190.7,1730.0,31.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,41700.0,3.0,2.98,6.0,3.87,0.0,190.4,3250.0,38.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,43000.0,2.84,0.16,6.0,3.26,0.0,190.2,4240.0,54.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,41100.0,1.76,0.11,6.0,3.52,0.0,190.6,2590.0,23.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,42900.0,2.96,0.45,6.0,3.58,0.0,190.4,4160.0,39.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,43000.0,2.84,0.16,6.0,3.26,0.0,190.2,4240.0,54.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,41700.0,3.0,2.98,6.0,3.87,0.0,190.4,3250.0,38.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,42400.0,3.12,0.66,6.0,3.67,0.0,190.6,4640.0,46.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,42600.0,3.24,0.69,6.0,3.66,0.0,190.5,4710.0,45.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,38600.0,2.04,0.11,6.0,3.4,0.0,190.8,2000.0,35.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,42600.0,3.0,0.6,6.0,3.68,0.0,190.4,4590.0,43.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,42100.0,3.0,0.52,6.0,3.7,0.0,190.5,4020.0,41.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,42400.0,3.12,0.66,6.0,3.67,0.0,190.6,4640.0,46.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,42600.0,3.0,0.6,6.0,3.68,0.0,190.4,4590.0,43.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,40200.0,2.6,0.22,6.0,3.18,0.0,190.2,2340.0,32.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,43000.0,3.04,0.4,6.0,3.68,0.0,190.4,4040.0,40.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,42900.0,3.04,0.3,6.0,3.74,0.0,190.6,3630.0,34.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,42900.0,2.96,0.45,6.0,3.58,0.0,190.4,4160.0,39.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,38600.0,2.04,0.11,6.0,3.4,0.0,190.8,2000.0,35.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,42600.0,3.0,0.21,6.0,3.68,0.0,190.7,3360.0,37.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,42400.0,3.12,0.66,6.0,3.67,0.0,190.6,4640.0,46.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,42600.0,3.24,0.69,6.0,3.66,0.0,190.5,4710.0,45.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,42100.0,3.36,1.08,6.0,3.74,0.0,190.4,4570.0,48.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,42300.0,2.8,0.15,6.0,3.68,0.0,190.6,3090.0,36.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,43000.0,3.04,0.4,6.0,3.68,0.0,190.4,4040.0,40.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,42400.0,3.12,0.66,6.0,3.67,0.0,190.6,4640.0,46.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,42600.0,3.0,0.6,6.0,3.68,0.0,190.4,4590.0,43.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,42100.0,3.0,0.52,6.0,3.7,0.0,190.5,4020.0,41.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,42200.0,3.12,0.77,6.0,3.6,0.0,190.5,4490.0,47.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,42200.0,3.12,0.77,6.0,3.6,0.0,190.5,4490.0,47.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,42400.0,3.12,0.66,6.0,3.67,0.0,190.6,4640.0,46.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,38600.0,2.04,0.11,6.0,3.4,0.0,190.8,2000.0,35.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,42600.0,3.0,0.6,6.0,3.68,0.0,190.4,4590.0,43.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,33100.0,2.28,0.11,6.0,3.58,0.0,190.6,1890.0,30.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,42600.0,2.96,0.63,6.0,3.57,0.0,190.4,4590.0,44.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,42900.0,2.96,0.45,6.0,3.58,0.0,190.4,4160.0,39.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,42600.0,3.0,0.6,6.0,3.68,0.0,190.4,4590.0,43.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,38600.0,2.04,0.11,6.0,3.4,0.0,190.8,2000.0,35.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,43000.0,2.84,0.16,6.0,3.26,0.0,190.2,4240.0,54.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,43000.0,3.04,0.4,6.0,3.68,0.0,190.4,4040.0,40.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,42600.0,3.0,0.21,6.0,3.68,0.0,190.7,3360.0,37.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,42600.0,3.24,0.69,6.0,3.66,0.0,190.5,4710.0,45.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,38600.0,2.04,0.11,6.0,3.4,0.0,190.8,2000.0,35.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,38600.0,2.04,0.11,6.0,3.4,0.0,190.8,2000.0,35.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,42600.0,3.24,0.69,6.0,3.66,0.0,190.5,4710.0,45.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,42600.0,2.96,0.63,6.0,3.57,0.0,190.4,4590.0,44.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,42600.0,2.96,0.63,6.0,3.57,0.0,190.4,4590.0,44.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,42600.0,3.24,0.69,6.0,3.66,0.0,190.5,4710.0,45.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,42900.0,2.96,0.45,6.0,3.58,0.0,190.4,4160.0,39.0
121,202.0,0.36,0.64,0.0,0.0,0.0,0.0,1.5,41700.0,3.0,2.98,6.0,3.87,0.0,190.4,3250.0,38.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.5,36700.0,4.85,3.89,6.0,3.42,0.0,169.0,2250.0,54.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.4,35600.0,4.65,8.6,6.0,3.32,0.0,184.6,2030.0,59.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.5,35300.0,4.9,3.72,6.0,3.2,0.0,169.3,1780.0,42.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.5,34800.0,4.9,4.83,6.0,3.4,0.0,169.3,2310.0,57.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.5,36300.0,4.85,3.78,6.0,3.39,0.0,168.7,1920.0,44.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.5,34500.0,5.0,3.7,6.0,3.14,0.0,169.4,1760.0,40.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.5,34600.0,4.95,5.13,6.0,3.32,0.0,169.2,2420.0,55.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.4,35100.0,4.45,7.4,6.0,3.44,0.0,184.5,2560.0,41.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.5,35400.0,5.0,4.3,6.0,3.43,0.0,168.9,2320.0,50.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.4,35600.0,4.65,8.6,6.0,3.32,0.0,184.6,2030.0,59.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.5,34700.0,4.7,5.41,6.0,3.21,0.0,169.3,1720.0,48.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.5,35500.0,4.65,3.24,6.0,3.48,0.0,168.5,2330.0,53.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.5,34600.0,4.95,4.94,6.0,3.38,0.0,168.6,2430.0,56.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.4,35300.0,4.45,7.36,6.0,3.43,0.0,184.7,2560.0,36.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.5,36700.0,4.85,3.89,6.0,3.42,0.0,169.0,2250.0,54.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.5,35200.0,4.75,5.54,6.0,3.4,0.0,167.8,2220.0,45.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.5,35200.0,4.75,5.54,6.0,3.4,0.0,167.8,2220.0,45.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.5,34500.0,5.0,3.7,6.0,3.14,0.0,169.4,1760.0,40.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.5,35500.0,4.7,3.47,6.0,3.3,0.0,168.4,2340.0,51.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.5,34700.0,4.7,5.41,6.0,3.21,0.0,169.3,1720.0,48.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.5,34600.0,4.95,5.13,6.0,3.32,0.0,169.2,2420.0,55.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.5,34700.0,4.7,5.41,6.0,3.21,0.0,169.3,1720.0,48.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.4,35600.0,4.65,8.6,6.0,3.32,0.0,184.6,2030.0,59.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.4,34500.0,5.0,10.53,6.0,3.47,0.0,184.7,2420.0,43.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.5,35400.0,5.0,4.3,6.0,3.43,0.0,168.9,2320.0,50.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.5,34600.0,4.95,4.94,6.0,3.38,0.0,168.6,2430.0,56.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.4,34500.0,5.0,10.53,6.0,3.47,0.0,184.7,2420.0,43.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.5,36900.0,3.65,0.88,6.0,3.42,0.0,170.1,2270.0,46.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.5,34700.0,4.7,5.41,6.0,3.21,0.0,169.3,1720.0,48.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.4,34500.0,5.0,10.53,6.0,3.47,0.0,184.7,2420.0,43.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.5,36900.0,3.65,0.88,6.0,3.42,0.0,170.1,2270.0,46.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.5,35800.0,4.95,4.15,6.0,3.34,0.0,169.3,2310.0,49.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.4,35600.0,4.65,8.6,6.0,3.32,0.0,184.6,2030.0,59.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.5,34500.0,5.0,3.7,6.0,3.14,0.0,169.4,1760.0,40.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.5,34800.0,4.9,4.83,6.0,3.4,0.0,169.3,2310.0,57.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.4,35600.0,4.65,8.6,6.0,3.32,0.0,184.6,2030.0,59.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.5,34800.0,4.9,4.83,6.0,3.4,0.0,169.3,2310.0,57.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.4,35600.0,4.65,8.6,6.0,3.32,0.0,184.6,2030.0,59.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.4,35300.0,4.45,7.36,6.0,3.43,0.0,184.7,2560.0,36.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.4,35600.0,4.65,8.6,6.0,3.32,0.0,184.6,2030.0,59.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.5,34700.0,4.7,5.41,6.0,3.21,0.0,169.3,1720.0,48.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.4,35500.0,4.25,7.25,6.0,3.36,0.0,184.9,2490.0,34.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.4,35600.0,4.65,8.6,6.0,3.32,0.0,184.6,2030.0,59.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.5,34700.0,4.7,5.41,6.0,3.21,0.0,169.3,1720.0,48.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.5,36600.0,3.7,1.01,6.0,3.33,0.0,168.6,2270.0,47.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.5,35200.0,4.75,5.54,6.0,3.4,0.0,167.8,2220.0,45.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.4,35300.0,4.45,7.36,6.0,3.43,0.0,184.7,2560.0,36.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.4,34500.0,5.0,10.53,6.0,3.47,0.0,184.7,2420.0,43.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.4,35300.0,4.45,7.36,6.0,3.43,0.0,184.7,2560.0,36.0
122,216.0,0.38,0.62,0.0,0.0,0.0,0.0,1.5,36700.0,4.85,3.89,6.0,3.42,0.0,169.0,2250.0,54.0
123,203.0,0.39,0.61,0.0,0.0,0.0,0.0,1.5,38700.0,1.88,0.37,6.0,3.47,0.0,177.7,2300.0,41.0
123,203.0,0.39,0.61,0.0,0.0,0.0,0.0,1.5,41000.0,2.4,4.73,6.0,3.44,0.0,174.2,4220.0,48.0
123,203.0,0.39,0.61,0.0,0.0,0.0,0.0,1.5,41000.0,2.4,4.73,6.0,3.44,0.0,174.2,4220.0,48.0
123,203.0,0.39,0.61,0.0,0.0,0.0,0.0,1.5,41600.0,3.12,0.43,6.0,3.62,0.0,177.7,3150.0,49.0
123,203.0,0.39,0.61,0.0,0.0,0.0,0.0,1.4,41700.0,3.16,0.59,6.0,3.63,0.0,178.1,3820.0,39.0
123,203.0,0.39,0.61,0.0,0.0,0.0,0.0,1.5,41600.0,2.36,1.09,6.0,3.76,0.0,177.3,4540.0,43.0
123,203.0,0.39,0.61,0.0,0.0,0.0,0.0,1.6,38000.0,2.32,2.37,6.0,3.13,0.0,173.2,2170.0,32.0
123,203.0,0.39,0.61,0.0,0.0,0.0,0.0,1.5,40700.0,2.52,2.44,6.0,3.18,0.0,173.4,3530.0,50.0
123,203.0,0.39,0.61,0.0,0.0,0.0,0.0,1.4,32700.0,2.04,0.37,6.0,3.46,0.0,177.9,2070.0,38.0
123,203.0,0.39,0.61,0.0,0.0,0.0,0.0,1.5,41600.0,2.36,1.09,6.0,3.76,0.0,177.3,4540.0,43.0
123,203.0,0.39,0.61,0.0,0.0,0.0,0.0,1.5,41000.0,2.4,4.73,6.0,3.44,0.0,174.2,4220.0,48.0
123,203.0,0.39,0.61,0.0,0.0,0.0,0.0,1.5,41700.0,3.0,0.48,6.0,3.56,0.0,176.5,3600.0,36.0
123,203.0,0.39,0.61,0.0,0.0,0.0,0.0,1.5,40600.0,2.52,1.72,6.0,3.69,0.0,174.6,4410.0,46.0
123,203.0,0.39,0.61,0.0,0.0,0.0,0.0,1.5,41600.0,2.36,1.09,6.0,3.76,0.0,177.3,4540.0,43.0
123,203.0,0.39,0.61,0.0,0.0,0.0,0.0,1.5,41700.0,3.0,0.48,6.0,3.56,0.0,176.5,3600.0,36.0
123,203.0,0.39,0.61,0.0,0.0,0.0,0.0,1.5,41200.0,2.4,1.55,6.0,3.64,0.0,174.1,4120.0,45.0
123,203.0,0.39,0.61,0.0,0.0,0.0,0.0,1.4,41700.0,3.16,0.59,6.0,3.63,0.0,178.1,3820.0,39.0
123,203.0,0.39,0.61,0.0,0.0,0.0,0.0,1.5,41200.0,2.4,1.55,6.0,3.64,0.0,174.1,4120.0,45.0
123,203.0,0.39,0.61,0.0,0.0,0.0,0.0,1.4,41700.0,3.16,0.59,6.0,3.63,0.0,178.1,3820.0,39.0
123,203.0,0.39,0.61,0.0,0.0,0.0,0.0,1.5,41700.0,2.92,0.67,6.0,3.56,0.0,177.5,3970.0,40.0
123,203.0,0.39,0.61,0.0,0.0,0.0,0.0,1.5,41700.0,2.32,1.13,6.0,3.68,0.0,177.4,4260.0,44.0
123,203.0,0.39,0.61,0.0,0.0,0.0,0.0,1.4,41700.0,2.4,0.79,6.0,3.67,0.0,176.9,4070.0,42.0
123,203.0,0.39,0.61,0.0,0.0,0.0,0.0,1.5,40600.0,2.52,1.72,6.0,3.69,0.0,174.6,4410.0,46.0
123,203.0,0.39,0.61,0.0,0.0,0.0,0.0,1.5,41200.0,2.4,1.55,6.0,3.64,0.0,174.1,4120.0,45.0
123,203.0,0.39,0.61,0.0,0.0,0.0,0.0,1.5,41700.0,2.92,0.67,6.0,3.56,0.0,177.5,3970.0,40.0
123,203.0,0.39,0.61,0.0,0.0,0.0,0.0,1.5,41000.0,2.4,4.73,6.0,3.44,0.0,174.2,4220.0,48.0
123,203.0,0.39,0.61,0.0,0.0,0.0,0.0,1.5,41600.0,3.0,0.5,6.0,3.59,0.0,178.3,3510.0,35.0
123,203.0,0.39,0.61,0.0,0.0,0.0,0.0,1.4,41700.0,3.16,0.59,6.0,3.63,0.0,178.1,3820.0,39.0
123,203.0,0.39,0.61,0.0,0.0,0.0,0.0,1.5,41600.0,2.36,1.09,6.0,3.76,0.0,177.3,4540.0,43.0
123,203.0,0.39,0.61,0.0,0.0,0.0,0.0,1.5,41000.0,2.4,4.73,6.0,3.44,0.0,174.2,4220.0,48.0
123,203.0,0.39,0.61,0.0,0.0,0.0,0.0,1.5,37800.0,2.36,10.77,6.0,3.44,0.0,173.6,2530.0,53.0
123,203.0,0.39,0.61,0.0,0.0,0.0,0.0,1.5,38700.0,1.88,0.37,6.0,3.47,0.0,177.7,2300.0,41.0
123,203.0,0.39,0.61,0.0,0.0,0.0,0.0,1.4,32700.0,2.04,0.37,6.0,3.46,0.0,177.9,2070.0,38.0
123,203.0,0.39,0.61,0.0,0.0,0.0,0.0,1.5,41200.0,2.4,1.55,6.0,3.64,0.0,174.1,4120.0,45.0
123,203.0,0.39,0.61,0.0,0.0,0.0,0.0,1.5,41000.0,2.4,4.73,6.0,3.44,0.0,174.2,4220.0,48.0
123,203.0,0.39,0.61,0.0,0.0,0.0,0.0,1.5,40700.0,2.52,2.44,6.0,3.18,0.0,173.4,3530.0,50.0
123,203.0,0.39,0.61,0.0,0.0,0.0,0.0,1.5,41600.0,2.36,1.09,6.0,3.76,0.0,177.3,4540.0,43.0
123,203.0,0.39,0.61,0.0,0.0,0.0,0.0,1.5,41700.0,2.92,0.67,6.0,3.56,0.0,177.5,3970.0,40.0
123,203.0,0.39,0.61,0.0,0.0,0.0,0.0,1.4,32700.0,2.04,0.37,6.0,3.46,0.0,177.9,2070.0,38.0
123,203.0,0.39,0.61,0.0,0.0,0.0,0.0,1.5,41000.0,2.4,4.73,6.0,3.44,0.0,174.2,4220.0,48.0
123,203.0,0.39,0.61,0.0,0.0,0.0,0.0,1.5,38700.0,1.88,0.37,6.0,3.47,0.0,177.7,2300.0,41.0
123,203.0,0.39,0.61,0.0,0.0,0.0,0.0,1.5,41600.0,3.12,0.43,6.0,3.62,0.0,177.7,3150.0,49.0
123,203.0,0.39,0.61,0.0,0.0,0.0,0.0,1.5,41600.0,2.36,1.09,6.0,3.76,0.0,177.3,4540.0,43.0
